episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
1,23,ATTACK,SUCCESS. Solved by wait 20,20.0,10.500415,150.9375,15.683261,,10.4993925,151.0,13.13261,2.5514163970947266
1,24,ATTACK,INPROGRESS,20.0,10.500415,150.9375,15.683261,,10.4993925,151.0,13.13261,2.5514163970947266
1,25,ATTACK,SUCCESS. Solved by wait 20,20.0,10.500415,150.9375,15.683261,,10.499552,151.0,11.525156,4.15857458114624
2,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,151.0,4.5,,,,,
2,2,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5,,,,,
2,3,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5,,10.52124,151.0,14.043945,9.54396915435791
2,4,APPROACH,SUCCESS. Solved by move_to mob1,15.0,10.5,151.0,10.336089,,10.504883,151.0,11.303711,0.9676341414451599
2,5,RETREAT,"SUCCESS. Solved by move_to <10.474606,151.0,5.303787>",17.0,10.5,151.0,6.5,,10.503906,151.0,10.986084,4.486085891723633
2,6,ATTACK,INPROGRESS,17.0,10.5,151.0,6.5,,10.503906,151.0,10.986084,4.486085891723633
2,7,ATTACK,SUCCESS. Solved by wait 20,19.0,10.5,151.0,6.5,,10.501465,151.0,9.296387,2.796386957168579
2,8,APPROACH,SUCCESS. Solved by move_to mob1,19.0,10.5,151.0,6.5,,10.501221,151.0,8.953857,2.453857660293579
2,9,ATTACK,INPROGRESS,19.0,10.5,151.0,6.5,,10.501221,151.0,8.953857,2.453857660293579
2,10,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.5,,10.500629,151.0,9.200168,2.700167655944824
2,11,ATTACK,INPROGRESS,20.0,10.5,151.0,6.5,,10.500629,151.0,9.200168,2.700167655944824
2,12,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.5,,10.500602,151.0,9.448022,2.94802188873291
2,13,RETREAT,"SUCCESS. Solved by move_to <10.499377,151.0,3.448022>",20.0,10.5,151.0,4.5898814,,10.500602,151.0,8.76394,4.174058437347412
2,14,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.500358,151.0,8.421411,3.831529140472412
2,15,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.50026,151.0,9.007767,4.4178853034973145
2,16,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.50026,151.0,9.007767,4.4178853034973145
2,17,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.499902,151.0,9.2569685,4.667087078094482
2,18,RETREAT,"SUCCESS. Solved by move_to <10.500028,151.0,3.2569685>",20.0,10.5,151.0,4.5898814,,10.499902,151.0,8.916148,4.326266765594482
2,19,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.499902,151.0,8.916148,4.326266765594482
2,20,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.500082,151.0,9.503273,4.913391590118408
2,21,RETREAT,"SUCCESS. Solved by move_to <10.499982,151.0,3.503273>",20.0,10.5,151.0,4.5898814,,10.500082,151.0,9.163673,4.573791980743408
2,22,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.500082,151.0,9.163673,4.573791980743408
2,23,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.500082,151.0,6.766213,2.1763315200805664
2,24,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.500082,151.0,6.766213,2.1763315200805664
2,25,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.499998,151.0,7.3529,2.7630186080932617
2,26,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.499998,151.0,7.3529,2.7630186080932617
2,27,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,10.499998,151.0,7.602102,3.0122203826904297
2,28,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5898814,,10.499998,151.0,7.602102,3.0122203826904297
2,29,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5898814,,,,,
3,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,151.0,4.5,,,,,
3,2,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5,,,,,
3,3,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5,,,,,
3,4,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5,,,,,
3,5,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5,,10.555664,151.0,13.658447,9.158616065979004
3,6,ATTACK,INPROGRESS,20.0,10.5,151.0,4.5,,10.532959,151.0,13.317139,8.817200660705566
3,7,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,4.5,,10.507324,151.0,10.920166,6.420170307159424
3,8,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,151.0,7.5,,10.503662,151.0,9.549805,2.0498080253601074
3,9,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,151.0,7.5,,10.503662,151.0,9.549805,2.0498080253601074
3,10,ATTACK,INPROGRESS,20.0,10.5,151.0,7.5,,10.503662,151.0,9.549805,2.0498080253601074
3,11,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,7.5,,10.502172,151.0,9.795627,2.2956275939941406
3,12,ATTACK,INPROGRESS,20.0,10.5,151.0,7.5,,10.502172,151.0,9.795627,2.2956275939941406
3,13,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,7.5,,10.501419,151.0,10.043255,2.54325532913208
3,14,ATTACK,INPROGRESS,20.0,10.5,151.0,7.5,,10.501419,151.0,10.043255,2.54325532913208
3,15,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,7.5,,10.500966,151.0,10.628723,3.128723382949829
3,16,ATTACK,INPROGRESS,20.0,10.5,151.0,7.5,,10.500966,151.0,10.628723,3.128723382949829
3,17,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,7.5,,10.500392,151.0,10.881147,3.3811473846435547
3,18,ATTACK,INPROGRESS,20.0,10.5,151.0,7.5,,10.500392,151.0,10.881147,3.3811473846435547
3,19,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,7.5,,10.5005045,151.0,11.466617,3.966616630554199
3,20,RETREAT,"SUCCESS. Solved by move_to <10.499671,151.0,5.1297026>",20.0,10.5,151.0,6.6850214,,10.50026,151.0,10.787906,4.102884292602539
3,21,ATTACK,INPROGRESS,20.0,10.5,151.0,6.6850214,,10.50026,151.0,10.445621,3.760599136352539
3,22,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.6850214,,10.500223,151.0,11.03203,4.34700870513916
3,23,ATTACK,INPROGRESS,20.0,10.5,151.0,6.6850214,,10.500223,151.0,11.03203,4.34700870513916
3,24,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.6850214,,10.500091,151.0,11.2799015,4.594880104064941
3,25,ATTACK,INPROGRESS,20.0,10.5,151.0,6.6850214,,10.500091,151.0,11.2799015,4.594880104064941
3,26,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.6850214,,10.500091,151.0,8.885614,2.2005929946899414
3,27,ATTACK,INPROGRESS,20.0,10.5,151.0,6.6850214,,10.500091,151.0,8.885614,2.2005929946899414
3,28,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,151.0,6.6850214,,10.499996,151.0,10.490681,3.805659294128418
4,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,151.0,4.5,,,,,
