episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
1,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
1,2,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,13.5,,10.505615,66.0,12.250488,1.2495243549346924
1,3,ATTACK,INPROGRESS,16.0,10.5,66.0,13.5,,10.505371,66.0,12.101318,1.3986918926239014
1,4,ATTACK,SUCCESS. Solved by wait 20,18.0,10.5,66.0,13.5,,10.505297,66.0,9.926295,3.5737085342407227
1,5,ATTACK,INPROGRESS,18.0,10.5,66.0,13.5,,10.505297,66.0,9.926295,3.5737085342407227
1,6,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.505297,66.0,7.9377375,5.562264919281006
1,7,ATTACK,INPROGRESS,20.0,10.5,66.0,13.5,,10.505297,66.0,7.9377375,5.562264919281006
1,8,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.438646,66.0,8.826409,4.6739935874938965
1,9,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,12.685021,,10.463793,66.0,9.851556,2.8336970806121826
1,10,ATTACK,INPROGRESS,20.0,10.5,66.0,12.685021,,10.463793,66.0,9.851556,2.8336970806121826
1,11,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,12.685021,,10.471647,66.0,9.267379,3.417760133743286
1,12,RETREAT,"SUCCESS. Solved by move_to <10.521421,66.0,15.267172>",20.0,10.5,66.0,14.316739,,10.478483,66.0,10.288375,4.028421878814697
1,13,ATTACK,INPROGRESS,20.0,10.5,66.0,14.316739,,10.481413,66.0,10.630904,3.6858816146850586
1,14,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,14.316739,,10.487034,66.0,10.044253,4.272505283355713
1,15,ATTACK,INPROGRESS,20.0,10.5,66.0,14.316739,,10.488499,66.0,10.383853,3.9329030513763428
1,16,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,14.316739,,10.491955,66.0,9.799497,4.517249584197998
1,17,ATTACK,INPROGRESS,20.0,10.5,66.0,14.316739,,10.492687,66.0,10.136411,4.180334568023682
1,18,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,14.316739,,10.494978,66.0,9.888513,4.428229331970215
1,19,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,12.685021,,10.496199,66.0,10.573083,2.1119418144226074
1,20,RETREAT,"SUCCESS. Solved by move_to <10.506998,66.0,16.573074>",20.0,10.5,65.9375,16.5,,10.49864,66.0,12.285729,4.214734077453613
1,21,RETREAT,"SUCCESS. Solved by move_to <10.500576,65.9375,18.285728>",20.0,10.5,65.9375,17.314978,,10.499128,66.0,12.971032,4.344395160675049
1,22,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.314978,,10.499128,66.0,12.971032,4.344395160675049
1,23,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.314978,,10.4995165,66.0,12.726726,4.588677883148193
1,24,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.314978,,10.4995165,66.0,12.726726,4.588677883148193
1,25,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.314978,,,,,
2,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
2,2,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,13.5,,10.507324,66.0,12.389404,1.1106197834014893
2,3,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,13.5,,10.507324,66.0,12.389404,1.1106197834014893
2,4,ATTACK,INPROGRESS,16.0,10.5,66.0,13.5,,10.507324,66.0,12.389404,1.1106197834014893
2,5,ATTACK,SUCCESS. Solved by wait 20,18.0,10.5,66.0,13.5,,10.428047,66.0,10.866136,2.6348469257354736
2,6,ATTACK,INPROGRESS,18.0,10.5,66.0,13.5,,10.428047,66.0,10.866136,2.6348469257354736
2,7,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.456053,66.0,10.612874,2.887460231781006
2,8,ATTACK,INPROGRESS,20.0,10.5,66.0,13.5,,10.456053,66.0,10.612874,2.887460231781006
2,9,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.46274,66.0,10.365078,3.135143518447876
2,10,ATTACK,INPROGRESS,20.0,10.5,66.0,13.5,,10.46274,66.0,10.365078,3.135143518447876
2,11,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.467918,66.0,10.119157,3.380995273590088
2,12,RETREAT,"SUCCESS. Solved by move_to <10.529066,66.0,16.458221>",20.0,10.5,65.9375,16.5,,10.48159,66.0,11.827897,4.672557353973389
2,13,ATTACK,INPROGRESS,20.0,10.5,65.9375,16.5,,10.48159,66.0,11.827897,4.672557353973389
2,14,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,16.5,,10.495018,66.0,14.225846,2.275017738342285
2,15,ATTACK,INPROGRESS,20.0,10.5,65.9375,16.5,,10.495018,66.0,14.225846,2.275017738342285
2,16,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,16.5,,10.496837,66.0,13.97931,2.5214667320251465
2,17,RETREAT,"SUCCESS. Solved by move_to <10.504366,65.9375,19.979305>",20.0,10.5,65.9375,19.5,,10.4983015,66.0,15.348451,4.15201997756958
2,18,ATTACK,INPROGRESS,20.0,10.5,65.9375,19.5,,10.4983015,66.0,15.348451,4.15201997756958
2,19,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,19.5,,10.499117,66.0,15.104467,4.395977020263672
2,20,ATTACK,INPROGRESS,20.0,10.5,65.9375,19.5,,10.499117,66.0,15.104467,4.395977020263672
2,21,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,19.5,,10.499537,66.0,14.8550205,4.645400047302246
2,22,RETREAT,INPROGRESS,20.0,10.824361,65.9375,19.5,,10.499537,65.9375,15.53837,3.974924087524414
