episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
1,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
1,2,ATTACK,INPROGRESS,20.0,10.5,66.0,4.5,,,,,
1,3,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,4.5,,10.51709,66.0,13.587402,9.087418556213379
1,4,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,10.5,,10.502197,66.0,10.1188965,0.3811098635196686
1,5,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,10.5,,10.501953,66.0,10.120361,0.3796437084674835
1,6,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,10.5,,10.501953,66.0,9.930176,0.5698275566101074
1,7,RETREAT,"SUCCESS. Solved by move_to <10.484435,66.0,15.831029>",13.0,10.5,65.9375,16.5,,10.476807,66.0,11.173828,5.326589107513428
1,8,RETREAT,"SUCCESS. Solved by move_to <10.504132,65.9375,17.516308>",14.0,10.5,65.9375,17.314978,,10.486572,66.0,12.201172,5.114205360412598
1,9,ATTACK,INPROGRESS,14.0,10.5,65.9375,17.314978,,10.486572,66.0,12.201172,5.114205360412598
1,10,ATTACK,SUCCESS. Solved by wait 20,16.0,10.5,65.9375,17.314978,,10.49585,66.0,14.256592,3.0590271949768066
1,11,ATTACK,INPROGRESS,16.0,10.5,65.9375,17.314978,,10.496338,66.0,14.599121,2.7165780067443848
1,12,ATTACK,SUCCESS. Solved by wait 20,18.0,10.5,65.9375,17.314978,,10.497861,66.0,14.352467,2.9631710052490234
1,13,APPROACH,SUCCESS. Solved by move_to mob1,15.0,10.5,66.40385,17.533354,,10.499326,65.9375,16.06438,1.5412209033966064
1,14,APPROACH,SUCCESS. Solved by move_to mob1,15.0,10.5,66.54127,17.533354,,10.499326,65.9375,16.212574,1.452237844467163
1,15,ATTACK,INPROGRESS,15.0,10.5,66.490715,17.533354,,10.499326,65.9375,16.311207,1.3415254354476929
1,16,ATTACK,SUCCESS. Solved by wait 20,16.5,10.5,65.9375,17.533354,,10.499431,65.9375,15.7088375,1.8245164155960083
1,17,APPROACH,SUCCESS. Solved by move_to mob1,16.5,10.5,65.9375,17.533354,,10.499431,65.9375,16.045996,1.4873580932617188
1,18,ATTACK,INPROGRESS,11.5,10.5,65.9375,17.533354,,10.499431,65.9375,16.045996,1.4873580932617188
1,19,ATTACK,SUCCESS. Solved by wait 20,12.333333,10.5,66.0,18.521057,,10.499653,65.9375,15.799003,2.7227718830108643
1,20,ATTACK,INPROGRESS,12.333333,10.5,66.0,18.521057,,10.499653,65.9375,15.799003,2.7227718830108643
1,21,ATTACK,SUCCESS. Solved by wait 20,12.666667,10.5,66.0,18.521057,,10.499826,65.9375,15.551398,2.9703164100646973
1,22,ATTACK,INPROGRESS,12.833334,10.5,66.0,18.521057,,10.499826,65.9375,15.551398,2.9703164100646973
