id,episode,action,target,param,goal_status,dist_bucket_before,dist_bucket_after,mob_hp_before,mob_hp_after,mob_hp_bucket_before,mob_hp_bucket_after,damage_dealt,own_hp_before,own_hp_after,own_hp_bucket_before,own_hp_bucket_after,damage_taken,hit_landed
41,3,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,12.080002,9.440002,MEDIUM,LOW,2.6399994,20.0,20.0,HIGH,HIGH,0.0,true
42,3,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,9.440002,6.8000026,LOW,LOW,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
43,3,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,6.8000026,4.1600027,LOW,CRITICAL,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
44,3,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.517353,151.0,13.225848>",IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
45,3,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.507067,151.0,14.251561>",IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
46,3,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,4.1600027,4.1600027,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
47,3,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,4.1600027,1.5200028,CRITICAL,CRITICAL,2.6399999,20.0,16.0,HIGH,HIGH,4.0,true
48,3,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,1.5200028,,CRITICAL,DEAD,1.5200028,17.0,18.0,HIGH,HIGH,-1.0,true
49,4,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
50,4,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
51,4,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
52,4,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
53,4,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
54,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
55,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
56,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
57,4,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,16.0,18.0,HIGH,HIGH,-2.0,true
58,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,18.0,18.0,HIGH,HIGH,0.0,false
59,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,18.0,18.0,HIGH,HIGH,0.0,false
60,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,18.0,18.0,HIGH,HIGH,0.0,false
61,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,18.0,19.0,HIGH,HIGH,-1.0,false
62,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,19.0,15.0,HIGH,HIGH,4.0,false
63,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,15.0,15.0,HIGH,HIGH,0.0,false
64,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,15.0,15.0,HIGH,HIGH,0.0,false
65,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,15.0,15.0,HIGH,HIGH,0.0,false
66,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,15.0,15.0,HIGH,HIGH,0.0,false
67,4,RETREAT,mob1,,"SUCCESS. Solved by move_to <6.8045526,151.5532,14.847784>",IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,15.0,12.0,HIGH,MEDIUM,3.0,false
68,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,12.0,13.0,MEDIUM,MEDIUM,-1.0,false
69,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
70,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
71,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
72,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
73,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
74,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,8.0,MEDIUM,LOW,5.0,false
75,4,RETREAT,mob1,,"SUCCESS. Solved by move_to <6.8828125,151.0,18.486238>",IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,8.0,10.0,LOW,MEDIUM,-2.0,false
76,4,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,10.0,10.0,MEDIUM,MEDIUM,0.0,false
77,4,RETREAT,mob1,,"SUCCESS. Solved by move_to <8.4502535,151.0,20.236403>",IN_REACH,OUT_OF_REACH,17.36,17.36,HIGH,HIGH,0.0,10.0,10.666667,MEDIUM,MEDIUM,-0.666667,false
78,4,ATTACK,mob1,,SUCCESS. Solved by wait 20,OUT_OF_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,10.666667,11.666667,MEDIUM,MEDIUM,-1.0,false
79,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
80,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
81,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
82,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
83,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
84,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
85,5,RETREAT,mob1,,NOT APPLICABLE,UNSEEN,UNSEEN,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
86,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
87,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
88,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,16.0,18.0,HIGH,HIGH,-2.0,true
89,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,18.0,19.0,HIGH,HIGH,-1.0,false
90,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,19.0,19.0,HIGH,HIGH,0.0,false
91,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,17.36,14.720001,HIGH,MEDIUM,2.6399994,19.0,20.0,HIGH,HIGH,-1.0,true
92,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,14.720001,12.080002,MEDIUM,MEDIUM,2.6399994,20.0,20.0,HIGH,HIGH,0.0,true
93,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,12.080002,9.440002,MEDIUM,LOW,2.6399994,20.0,20.0,HIGH,HIGH,0.0,true
94,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,OUT_OF_REACH,9.440002,6.8000026,LOW,LOW,2.6399999,20.0,20.0,HIGH,HIGH,0.0,true
95,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.034201,151.0,13.869169>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
96,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.156593,151.0,14.626381>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
97,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.329024,151.0,15.019408>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
98,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.329024,151.0,15.019408>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
99,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.252221,151.0,15.348935>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
100,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.252221,151.0,15.348935>",OUT_OF_REACH,OUT_OF_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
101,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
102,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,6.8000026,6.8000026,LOW,LOW,0.0,20.0,20.0,HIGH,HIGH,0.0,false
103,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,6.8000026,4.1600027,LOW,CRITICAL,2.6399999,20.0,16.0,HIGH,HIGH,4.0,true
104,5,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,4.1600027,1.5200028,CRITICAL,CRITICAL,2.6399999,17.0,19.0,HIGH,HIGH,-2.0,true
105,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,19.0,19.0,HIGH,HIGH,0.0,false
106,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <9.737697,151.0,17.725185>",IN_REACH,IN_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,19.0,20.0,HIGH,HIGH,-1.0,false
107,5,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
108,5,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.473865,150.9375,19.510307>",IN_REACH,OUT_OF_REACH,1.5200028,1.5200028,CRITICAL,CRITICAL,0.0,20.0,20.0,HIGH,HIGH,0.0,false
109,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,UNSEEN,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
110,6,RETREAT,mob1,,"SUCCESS. Solved by move_to <10.7245865,151.0,19.342361>",IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,18.0,HIGH,HIGH,-2.0,false
111,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,18.0,14.0,HIGH,MEDIUM,4.0,false
112,6,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,14.0,16.0,MEDIUM,HIGH,-2.0,true
113,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
114,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
115,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,16.0,17.0,HIGH,HIGH,-1.0,false
116,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
117,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
118,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,17.0,17.0,HIGH,HIGH,0.0,false
119,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,17.0,12.0,HIGH,MEDIUM,5.0,false
120,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,12.0,12.0,MEDIUM,MEDIUM,0.0,false
121,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,12.0,12.0,MEDIUM,MEDIUM,0.0,false
122,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,12.0,12.0,MEDIUM,MEDIUM,0.0,false
123,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,12.0,13.0,MEDIUM,MEDIUM,-1.0,false
124,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
125,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
126,6,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,13.0,MEDIUM,MEDIUM,0.0,false
127,6,RETREAT,mob1,,INPROGRESS,IN_REACH,IN_REACH,17.36,17.36,HIGH,HIGH,0.0,13.0,20.0,MEDIUM,DEAD,-7.0,false
128,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,UNSEEN,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
129,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
130,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
131,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
132,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
133,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
134,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
135,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
136,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
137,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
138,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
139,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
140,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
141,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
142,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
143,7,RETREAT,mob1,,NOT APPLICABLE,FAR,FAR,20.0,20.0,HIGH,HIGH,0.0,20.0,20.0,HIGH,HIGH,0.0,false
144,7,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,FAR,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,20.0,16.0,HIGH,HIGH,4.0,false
145,7,APPROACH,mob1,,SUCCESS. Solved by move_to mob1,IN_REACH,IN_REACH,20.0,20.0,HIGH,HIGH,0.0,16.0,16.0,HIGH,HIGH,0.0,false
146,7,ATTACK,mob1,,SUCCESS. Solved by wait 20,IN_REACH,IN_REACH,20.0,17.36,HIGH,HIGH,2.6399994,16.0,18.0,HIGH,HIGH,-2.0,true
