episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
3,57,RETREAT,INPROGRESS,20.0,10.5,66.0,6.6274,,10.533983,65.9375,16.203285,9.576149940490723
3,58,RETREAT,INPROGRESS,20.0,10.5,66.0,6.7548003,,10.533983,65.9375,16.203285,9.448752403259277
3,59,RETREAT,INPROGRESS,20.0,10.5,66.0,6.8243604,,10.524706,65.9375,15.747231,8.923123359680176
3,60,RETREAT,INPROGRESS,20.0,10.5,66.0,6.6274,,10.522509,65.9375,15.518959,8.891807556152344
3,61,RETREAT,INPROGRESS,20.0,10.5,66.0,6.7548003,,10.5188465,66.0,15.17643,8.421649932861328
3,62,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.5188465,66.0,15.17643,8.586639404296875
3,63,RETREAT,INPROGRESS,20.0,10.819443,66.0,6.8194427,,10.515184,66.0,14.8339,8.020231246948242
3,64,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.513231,66.0,14.491371,7.90165901184082
3,65,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.511034,66.0,14.148842,7.470585823059082
3,66,RETREAT,INPROGRESS,20.0,10.770256,66.0,6.7702565,,10.511034,66.0,14.148842,7.3831377029418945
3,67,RETREAT,INPROGRESS,20.0,10.729358,66.0,6.7293577,,10.508837,66.0,13.806313,7.080389976501465
3,68,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.50786,66.0,13.463783,6.874189376831055
3,69,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.506395,66.0,13.121254,6.443426609039307
3,70,RETREAT,INPROGRESS,20.0,10.770256,66.0,6.7702565,,10.506395,66.0,13.121254,6.356476306915283
3,71,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.505175,66.0,12.778725,6.1892218589782715
3,72,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.504442,66.0,12.436195,5.758706092834473
3,73,RETREAT,INPROGRESS,20.0,10.770256,66.0,6.7702565,,10.504442,66.0,12.436195,5.672170639038086
3,74,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.50371,66.0,12.093666,5.504258155822754
3,75,RETREAT,INPROGRESS,20.0,10.819443,66.0,6.8194427,,10.502733,66.0,11.751137,4.941853046417236
3,76,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.502733,66.0,11.751137,5.161790370941162
3,77,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.502489,66.0,11.4086075,4.731773853302002
3,78,RETREAT,INPROGRESS,20.0,10.770256,66.0,6.7702565,,10.502001,66.0,11.065834,4.303945541381836
3,79,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.501513,66.0,10.723305,4.1341681480407715
3,80,RETREAT,INPROGRESS,20.0,10.819443,66.0,6.8194427,,10.501513,66.0,10.723305,3.9167866706848145
3,81,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.501268,66.0,10.380775,3.7917304039001465
3,82,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.501024,66.0,10.038246,3.3628504276275635
3,83,RETREAT,INPROGRESS,20.0,10.770256,66.0,6.7702565,,10.501024,66.0,9.695717,2.9378230571746826
3,84,RETREAT,INPROGRESS,20.0,10.729358,66.0,6.7293577,,10.501024,66.0,9.695717,2.9751341342926025
3,85,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.50078,66.0,9.353188,2.76454496383667
3,86,RETREAT,INPROGRESS,20.0,10.819443,66.0,6.8194427,,10.500536,66.0,9.010414,2.2140588760375977
3,87,RETREAT,INPROGRESS,20.0,10.590085,66.0,6.5900855,,10.500536,66.0,8.667885,2.079728126525879
3,88,RETREAT,INPROGRESS,20.0,10.680171,66.0,6.680171,,10.500536,66.0,8.325356,1.6549625396728516
3,89,RETREAT,INPROGRESS,15.0,10.770256,66.0,6.7702565,,10.500536,66.0,8.325356,1.57831609249115
3,90,RETREAT,INPROGRESS,15.0,10.558253,66.46635,6.1849833,,10.500292,66.0,7.982826,1.8582459688186646
3,91,RETREAT,INPROGRESS,15.0,10.575744,66.60377,6.5185285,,10.500292,66.0,7.640297,1.2761632204055786
3,92,RETREAT,INPROGRESS,15.0,10.593235,66.42528,6.537057,,10.500292,66.0,7.640297,1.1860177516937256
3,93,RETREAT,INPROGRESS,15.0,10.714096,66.0,6.665088,,10.500292,66.0,7.2977676,0.6678289771080017
3,94,RETREAT,INPROGRESS,15.833333,10.597737,66.0,6.7468085,,10.452929,66.0,6.9593887,0.2572157084941864
3,95,RETREAT,INPROGRESS,15.833333,10.682984,66.0,6.5946765,,10.32622,66.0,7.003578,0.5426616668701172
3,96,RETREAT,INPROGRESS,10.833333,10.957981,66.27512,6.478103,,10.148485,66.0,7.1503067,1.0875818729400635
3,97,RETREAT,INPROGRESS,10.833333,10.551878,66.60377,6.5310793,,10.088182,66.0,7.1756973,0.9975374937057495
3,98,RETREAT,INPROGRESS,11.5,10.569705,66.42528,6.549284,,10.092577,66.0,7.038246,0.8047336935997009
3,99,RETREAT,INPROGRESS,11.5,10.587533,66.0,6.5674887,,10.102831,66.0,6.987709,0.6414992809295654
3,100,RETREAT,INPROGRESS,11.5,10.67667,66.0,6.6585126,,10.102831,66.0,6.947914,0.6426854729652405
3,101,RETREAT,INPROGRESS,11.5,10.903613,66.0,6.8902593,,10.012499,66.0,7.0008926,0.8979556560516357
3,102,RETREAT,INPROGRESS,12.0,10.590085,66.0,6.5900855,,9.965868,66.0,7.0316544,0.764611005783081
3,103,RETREAT,INPROGRESS,12.0,10.680171,66.0,6.680171,,9.873827,66.0,7.1173477,0.9172317981719971
3,104,RETREAT,INPROGRESS,12.0,10.770256,66.0,6.7702565,,9.873827,66.0,7.1173477,0.961279034614563
3,105,RETREAT,INPROGRESS,7.0,10.791836,66.27512,6.5015855,,9.824999,66.0,7.164467,1.2041089534759521
3,106,RETREAT,INPROGRESS,7.0,10.55243,66.60377,6.554015,,9.824999,66.0,7.164467,1.1253188848495483
3,107,RETREAT,INPROGRESS,7.3333335,10.570447,66.42528,6.5720325,,10.102343,66.0,6.883705,0.7050692439079285
3,108,RETREAT,INPROGRESS,7.3333335,10.588464,66.0,6.5900493,,10.022509,66.0,6.9332657,0.6618933081626892
3,109,RETREAT,INPROGRESS,7.3333335,10.67855,66.0,6.680135,,9.9580555,66.0,6.9762344,0.7789653539657593
3,110,RETREAT,INPROGRESS,7.3333335,10.907907,66.0,6.9094925,,9.9580555,66.0,6.9762344,0.9521929621696472
3,111,RETREAT,INPROGRESS,7.5,10.590085,66.0,6.5900855,,9.884081,66.0,7.0231094,0.8282219171524048
3,112,RETREAT,INPROGRESS,7.5,10.680171,66.0,6.680171,,9.884081,66.0,7.0231094,0.8668138384819031
3,113,RETREAT,INPROGRESS,7.5,10.770256,66.0,6.7702565,,9.884081,66.0,7.0231094,0.921542763710022
3,114,RETREAT,INPROGRESS,2.5,10.800085,66.27512,6.5302105,,9.923632,66.0,6.989418,1.0270029306411743
3,115,RETREAT,INPROGRESS,2.5,10.518298,66.57535,6.547942,,9.923632,66.0,6.989418,0.9378455877304077
3,116,RETREAT,INPROGRESS,2.5,10.571545,66.42528,6.599542,,10.09746,66.0,6.841957,0.6814562082290649
3,117,RETREAT,INPROGRESS,2.6666667,10.589843,66.0,6.617274,,10.279345,66.0,6.848549,0.38716575503349304
3,118,RETREAT,INPROGRESS,2.6666667,10.681332,66.0,6.705933,,10.327929,66.0,6.9108047,0.4084925055503845
3,119,RETREAT,INPROGRESS,2.6666667,10.886776,66.0,6.7510033,,10.35747,66.0,6.944008,0.5633969306945801
3,120,RETREAT,INPROGRESS,2.8333335,10.729358,66.0,6.7293577,,10.334032,66.0,7.189369,0.6065418124198914
3,121,RETREAT,INPROGRESS,2.8333335,10.590085,66.0,6.5900855,,10.4041,66.0,7.2403946,0.6763816475868225
3,122,RETREAT,INPROGRESS,2.8333335,10.680171,66.0,6.680171,,10.433886,66.0,7.267006,0.6364210247993469
3,123,RETREAT,INPROGRESS,20.0,10.740417,66.0,4.860312,,10.540166,66.0,7.106257,2.254854440689087
3,124,RETREAT,INPROGRESS,20.0,10.729358,66.0,4.7293577,,10.5533495,66.0,7.009333,2.2867588996887207
3,125,RETREAT,INPROGRESS,20.0,11.076277,66.0,5.076277,,10.5533495,66.0,7.009333,2.0025384426116943
3,126,RETREAT,INPROGRESS,20.0,11.5,66.0,5.6274,,10.5533495,66.0,7.009333,1.67507803440094
3,127,RETREAT,INPROGRESS,20.0,11.5,66.0,5.7548003,,10.5533495,66.0,7.009333,1.5716233253479004
3,128,RETREAT,INPROGRESS,20.0,11.5,66.0,5.6274,,10.5533495,66.0,7.009333,1.67507803440094
3,129,RETREAT,INPROGRESS,20.0,11.5,66.0,5.7548003,,10.599004,66.0,6.984675,1.5245935916900635
3,130,RETREAT,INPROGRESS,20.0,11.5,66.0,5.6274,,10.753789,66.0,6.901423,1.476470708847046
3,131,RETREAT,INPROGRESS,20.0,11.744426,66.0,5.8406267,,10.753789,66.0,6.901423,1.451430320739746
3,132,RETREAT,INPROGRESS,20.0,11.590085,66.0,5.5900855,,11.038945,66.0,6.7478585,1.2822610139846802
3,133,RETREAT,INPROGRESS,20.0,11.819443,66.0,5.8194427,,11.2581835,66.0,6.522761,0.8998157382011414
3,134,RETREAT,INPROGRESS,20.0,11.590085,66.0,5.5900855,,11.315557,66.0,6.1560616,0.6290428042411804
3,135,RETREAT,INPROGRESS,20.0,11.680171,66.0,5.680171,,11.20667,66.0,6.0657296,0.6106216907501221
3,136,RETREAT,INPROGRESS,20.0,11.770256,66.0,5.7702565,,11.091191,66.0,6.07989,0.7463254928588867
3,137,RETREAT,INPROGRESS,20.0,11.590085,66.0,5.5900855,,11.046514,66.0,6.0759835,0.7290863394737244
3,138,RETREAT,INPROGRESS,20.0,11.680171,66.0,5.680171,,11.145635,66.0,5.9002023,0.5780509114265442
3,139,RETREAT,INPROGRESS,20.0,11.909529,66.0,5.9095283,,11.10706,66.0,5.908015,0.8024696707725525
3,140,RETREAT,INPROGRESS,20.0,11.590085,66.0,5.5900855,,10.961797,66.0,5.9890695,0.7442676424980164
3,141,RETREAT,INPROGRESS,20.0,11.680171,66.0,5.680171,,10.910283,66.0,6.017878,0.8406981825828552
3,142,RETREAT,INPROGRESS,20.0,11.770256,66.0,5.7702565,,10.830937,66.0,6.0847726,0.9905754923820496
3,143,RETREAT,INPROGRESS,20.0,11.590085,66.0,5.5900855,,10.830937,66.0,6.0847726,0.9061018228530884
3,144,RETREAT,INPROGRESS,20.0,11.680171,66.0,5.680171,,10.820195,66.0,6.09405,0.9543867707252502
3,145,RETREAT,INPROGRESS,20.0,11.770256,66.0,5.7702565,,10.820195,66.0,6.09405,1.0037219524383545
4,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
