episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
1,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
1,2,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,13.5,,10.892578,66.0,12.081299,1.4720158576965332
1,3,RETREAT,"SUCCESS. Solved by move_to <9.292413,66.0,17.863987>",18.0,10.5,65.9375,17.371809,,12.096436,66.0,10.848877,6.7157392501831055
1,4,ATTACK,INPROGRESS,18.0,10.5,65.9375,17.371809,,11.945801,66.0,10.937988,6.5945658683776855
1,5,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.371809,,10.720459,66.0,12.501465,4.875731945037842
1,6,RETREAT,"SUCCESS. Solved by move_to <10.449143,65.9375,18.495327>",20.0,10.5,65.9375,17.371809,,10.640869,66.0,12.833252,4.541172504425049
1,7,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.371809,,10.640869,66.0,12.833252,4.541172504425049
1,8,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.371809,,10.554028,66.0,12.579708,4.792812824249268
1,9,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.371809,,10.554028,66.0,12.579708,4.792812824249268
1,10,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.371809,,10.518383,66.0,14.9727745,2.399918794631958
1,11,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.371809,,10.518383,66.0,14.9727745,2.399918794631958
1,12,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.371809,,10.511707,66.0,14.726841,2.6457321643829346
1,13,ATTACK,INPROGRESS,20.0,10.5,65.9375,17.371809,,10.511707,66.0,14.726841,2.6457321643829346
1,14,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,17.371809,,10.508557,66.0,14.479203,2.893293619155884
1,15,RETREAT,"SUCCESS. Solved by move_to <10.490808,65.9375,20.479177>",20.0,10.5,66.0,19.5,,10.50636,65.9375,15.504838,3.9956560134887695
1,16,ATTACK,INPROGRESS,20.0,10.5,65.9375,19.5,,10.505139,65.9375,15.847611,3.6523921489715576
1,17,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,19.5,,10.502888,65.9375,15.600664,3.89933705329895
1,18,ATTACK,INPROGRESS,20.0,10.5,65.9375,19.5,,10.502888,65.9375,15.600664,3.89933705329895
1,19,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,19.5,,10.501592,66.0,15.353278,4.14719295501709
1,20,ATTACK,INPROGRESS,20.0,10.5,65.9375,19.5,,10.501592,66.0,15.353278,4.14719295501709
1,21,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,65.9375,19.5,,10.50123,66.0,15.105658,4.394787311553955
1,22,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500986,65.9375,15.78974,3.7102606296539307
1,23,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500742,65.9375,16.132269,3.3677313327789307
1,24,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500498,65.9375,16.474798,3.0252017974853516
1,25,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500498,65.9375,16.817572,2.6824283599853516
1,26,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500498,65.9375,17.1601,2.3398990631103516
1,27,RETREAT,INPROGRESS,20.0,10.5,65.9375,19.5,,10.500254,65.9375,17.50263,1.9973697662353516
1,28,RETREAT,INPROGRESS,15.0,10.5,65.9375,19.5,,10.500254,66.0,17.84516,1.6560202836990356
1,29,RETREAT,INPROGRESS,15.0,10.5,66.54127,19.5,,10.500254,66.0,18.330755,1.2884501218795776
1,30,RETREAT,INPROGRESS,15.0,10.5,66.159,19.5,,10.500254,66.0,18.649115,0.8656130433082581
1,31,RETREAT,INPROGRESS,16.0,10.5,65.9375,19.5,,10.500254,66.0,18.987738,0.5160610675811768
1,32,RETREAT,INPROGRESS,16.0,10.5,65.9375,19.5,,10.50001,66.0,19.018255,0.48578211665153503
1,33,RETREAT,INPROGRESS,16.0,10.5,65.9375,19.5,,10.50001,66.0,19.027288,0.47682541608810425
1,34,RETREAT,INPROGRESS,17.0,10.5,65.9375,19.5,,10.50001,66.0,19.0268,0.4773094952106476
1,35,RETREAT,INPROGRESS,12.0,10.5,66.21262,19.5,,10.50001,66.0,19.020208,0.5247940421104431
1,36,RETREAT,INPROGRESS,12.0,10.5,66.54127,19.5,,10.50001,66.0,19.019232,0.723953366279602
1,37,RETREAT,INPROGRESS,13.0,10.5,66.159,19.5,,10.50001,66.0,19.016302,0.5091596841812134
1,38,RETREAT,INPROGRESS,13.0,10.5,65.9375,19.5,,10.50001,66.0,18.9643,0.5393334627151489
1,39,RETREAT,INPROGRESS,13.0,10.5,65.9375,19.5,,10.50001,66.0,18.974066,0.5296348333358765
1,40,RETREAT,INPROGRESS,13.0,10.5,65.9375,19.5,,10.50001,66.0,18.995794,0.5080646276473999
1,41,RETREAT,INPROGRESS,14.0,10.5,65.9375,19.5,,10.50001,66.0,18.991156,0.5126683712005615
1,42,RETREAT,INPROGRESS,14.0,10.5,65.9375,19.5,,10.50001,66.0,19.009954,0.49401506781578064
1,43,RETREAT,INPROGRESS,14.0,10.5,65.9375,19.5,,10.50001,66.0,19.007025,0.4969213604927063
1,44,RETREAT,INPROGRESS,14.0,10.5,65.9375,19.5,,10.50001,66.0,18.999456,0.5044305324554443
1,45,RETREAT,INPROGRESS,10.0,10.5,65.9375,19.5,,10.50001,66.0,18.995306,0.508549153804779
1,46,RETREAT,INPROGRESS,10.0,10.5,66.51285,19.5,,10.50001,66.0,19.015081,0.7058038115501404
1,47,RETREAT,INPROGRESS,10.0,10.5,66.490715,19.5,,10.50001,66.0,19.02094,0.6857835054397583
1,48,RETREAT,INPROGRESS,10.0,10.5,65.9375,19.5,,10.50001,66.0,19.077337,0.42725875973701477
1,49,RETREAT,INPROGRESS,10.833333,10.5,65.9375,19.5,,10.50001,66.0,18.984564,0.5192115902900696
1,50,RETREAT,INPROGRESS,10.833333,10.5,65.9375,19.5,,10.50001,66.0,18.826117,0.6767755150794983
1,51,RETREAT,INPROGRESS,10.833333,10.5,65.9375,19.5,,10.50001,66.0,18.744574,0.7580074667930603
1,52,RETREAT,INPROGRESS,10.833333,10.5,65.9375,19.5,,10.50001,66.0,18.744574,0.7580074667930603
1,53,RETREAT,INPROGRESS,11.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,54,RETREAT,INPROGRESS,11.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,55,RETREAT,INPROGRESS,11.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,56,RETREAT,INPROGRESS,11.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,57,RETREAT,INPROGRESS,11.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,58,RETREAT,INPROGRESS,6.333333,10.5,65.9375,19.5,,10.50001,66.0,18.733587,0.7689568996429443
1,59,RETREAT,INPROGRESS,6.833333,10.5,66.21262,19.5,,10.50001,66.0,18.785345,0.7456141710281372
1,60,RETREAT,INPROGRESS,6.833333,10.5,66.51285,19.5,,10.50001,66.0,18.961126,0.74390709400177
1,61,RETREAT,INPROGRESS,6.833333,10.5,66.36278,19.5,,10.50001,66.0,19.057562,0.5721530914306641
1,62,RETREAT,INPROGRESS,6.833333,10.5,66.159,19.5,,10.50001,66.0,19.004827,0.5200728178024292
1,63,RETREAT,INPROGRESS,6.833333,10.5,65.9375,19.5,,10.50001,66.0,18.940863,0.5626195669174194
1,64,RETREAT,INPROGRESS,7.1666665,10.5,65.9375,19.5,,10.50001,66.0,18.769232,0.7334360480308533
1,65,RETREAT,INPROGRESS,7.1666665,10.5,65.9375,19.5,,10.50001,66.0,18.769232,0.7334360480308533
1,66,RETREAT,INPROGRESS,7.1666665,10.5,65.9375,19.5,,10.50001,66.0,18.708197,0.7942662239074707
1,67,RETREAT,INPROGRESS,7.1666665,10.5,65.9375,19.5,,10.50001,66.0,18.702826,0.7996208071708679
1,68,RETREAT,INPROGRESS,7.1666665,10.5,65.9375,19.5,,10.50001,66.0,18.702826,0.7996208071708679
1,69,RETREAT,INPROGRESS,2.3333333,10.5,66.40385,19.5,,10.50001,66.0,18.834906,0.7781020402908325
1,70,RETREAT,INPROGRESS,2.3333333,10.5,66.36278,19.5,,10.50001,66.0,19.036566,0.5885396599769592
1,71,RETREAT,INPROGRESS,2.3333333,10.5,65.9375,19.5,,10.448252,66.0,19.010199,0.4964771568775177
1,72,RETREAT,INPROGRESS,2.5,10.5,65.9375,19.5,,10.272959,66.0,18.821966,0.7177631258964539
1,73,RETREAT,INPROGRESS,2.5,10.5,65.9375,19.5,,9.961924,66.0,18.635443,1.0202410221099854
1,74,RETREAT,INPROGRESS,2.5,10.5,65.9375,19.5,,9.961924,66.0,18.635443,1.0202410221099854
1,75,RETREAT,INPROGRESS,2.5,10.5,65.9375,19.5,,9.661142,66.0,18.475775,1.3253775835037231
1,76,RETREAT,INPROGRESS,0.0,10.5,66.1,4.5,,,,,
1,77,RETREAT,INPROGRESS,20.0,10.5,66.1,4.5,,,,,
1,78,RETREAT,INPROGRESS,20.0,10.5,66.0216,4.5,,,,,
1,79,RETREAT,INPROGRESS,20.0,10.5,66.0,4.5,,,,,
1,80,RETREAT,INPROGRESS,20.0,10.5,66.0,4.6274,,,,,
1,81,RETREAT,INPROGRESS,20.0,10.5,66.0,4.951761,,,,,
1,82,RETREAT,INPROGRESS,20.0,10.5,66.0,4.5,,,,,
1,83,RETREAT,INPROGRESS,20.0,10.5,66.0,4.5,,,,,
1,84,RETREAT,INPROGRESS,20.0,10.5,66.0,4.6274,,,,,
1,85,RETREAT,INPROGRESS,20.0,10.5,66.0,4.7548003,,,,,
1,86,RETREAT,INPROGRESS,20.0,10.5,66.0,4.6274,,,,,
1,87,RETREAT,INPROGRESS,20.0,10.5,66.0,4.951761,,,,,
1,88,RETREAT,INPROGRESS,20.0,10.5,66.0,4.8243604,,,,,
1,89,RETREAT,INPROGRESS,20.0,10.5,66.0,4.8243604,,,,,
1,90,RETREAT,INPROGRESS,20.0,10.5,66.0,4.8243604,,,,,
1,91,RETREAT,INPROGRESS,20.0,10.5,66.0,4.8243604,,,,,
1,92,RETREAT,INPROGRESS,20.0,10.5,66.0,5.059301,,,,,
1,93,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,,,,
1,94,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,,,,
1,95,RETREAT,INPROGRESS,20.0,10.5,66.0,5.8243604,,9.516523,66.0,15.614829,9.839740753173828
1,96,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.514082,66.0,15.2723,9.695159912109375
1,97,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.514082,66.0,15.2723,9.695159912109375
1,98,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.510908,66.0,14.92977,9.354805946350098
1,99,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.510908,66.0,14.92977,9.354805946350098
1,100,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,9.509687,66.0,14.587241,8.887785911560059
1,101,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.509687,66.0,14.587241,9.014403343200684
1,102,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.508223,66.0,14.244712,8.674196243286133
1,103,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,9.506269,66.0,13.902183,8.207761764526367
1,104,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.505537,66.0,13.559653,7.994348049163818
1,105,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.505537,66.0,13.559653,7.994348049163818
1,106,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.505537,66.0,13.559653,7.994348049163818
1,107,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.50456,66.0,13.217124,7.654724597930908
1,108,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.50456,66.0,13.217124,7.654724597930908
1,109,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.503584,66.0,12.874595,7.315372467041016
1,110,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,9.503584,66.0,12.874595,7.189180374145508
1,111,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.503584,66.0,12.874595,7.441605567932129
1,112,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.503096,66.0,12.532065,7.102377414703369
1,113,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.503096,66.0,12.532065,7.102377414703369
1,114,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.503096,66.0,12.532065,7.102377414703369
1,115,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.502607,66.0,12.189292,6.763240337371826
1,116,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.502607,66.0,12.189292,6.763240337371826
1,117,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.501875,66.0,11.846763,6.298946380615234
1,118,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,9.501875,66.0,11.846763,6.17318868637085
1,119,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501631,66.0,11.504233,6.086670875549316
1,120,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501631,66.0,11.504233,6.086670875549316
1,121,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501631,66.0,11.504233,6.086670875549316
1,122,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501387,66.0,11.161704,5.74909782409668
1,123,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501387,66.0,11.161704,5.74909782409668
1,124,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.501387,66.0,11.161704,5.74909782409668
1,125,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.5011425,66.0,10.819175,5.412147045135498
1,126,RETREAT,INPROGRESS,20.0,10.5,66.0,5.6274,,9.5011425,66.0,10.819175,5.286988258361816
1,127,RETREAT,INPROGRESS,20.0,10.5,66.0,5.7548003,,9.500898,66.0,10.476645,4.826388359069824
1,128,RETREAT,INPROGRESS,20.0,10.5,66.0,5.5,,9.500898,66.0,10.476645,5.075943470001221
