episode,tick,phase,goal_status,own_hp,own_x,own_y,own_z,mob_hp,mob_x,mob_y,mob_z,dist
1,23,ATTACK,SUCCESS. Solved by wait 20,12.0,10.5,65.9375,15.5,,10.49998,66.0,14.10037,1.401024341583252
1,24,RETREAT,"SUCCESS. Solved by move_to <10.500073,65.9375,20.213652>",14.0,11.493413,65.9375,19.5,,11.200908,65.9375,16.135527,3.377164602279663
1,25,ATTACK,INPROGRESS,14.0,11.493413,65.9375,19.5,,11.200908,65.9375,16.135527,3.377164602279663
1,26,ATTACK,SUCCESS. Solved by wait 20,15.833333,11.493413,65.9375,19.5,,11.311516,65.9375,15.5119915,3.992154598236084
1,27,APPROACH,SUCCESS. Solved by move_to mob1,11.5,11.49875,65.9375,17.589914,,11.382317,65.9375,16.527617,1.0686595439910889
1,28,ATTACK,INPROGRESS,11.5,11.49875,65.9375,17.589914,,11.416496,65.9375,16.81619,0.7780833840370178
1,29,ATTACK,SUCCESS. Solved by wait 20,12.166666,11.571964,65.9375,18.574226,,11.34744,65.9375,16.16712,2.417555093765259
1,30,ATTACK,INPROGRESS,12.166666,11.571964,65.9375,18.574226,,11.34744,65.9375,16.16712,2.417555093765259
1,31,ATTACK,SUCCESS. Solved by wait 20,12.5,11.571964,65.9375,18.574226,,11.228217,66.0,14.677149,3.912707805633545
2,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
2,2,APPROACH,SUCCESS. Solved by move_to mob1,16.0,10.5,66.0,13.5,,10.505371,66.0,12.0876465,1.4123636484146118
2,3,ATTACK,INPROGRESS,16.0,10.5,66.0,13.5,,10.505371,66.0,12.0876465,1.4123636484146118
2,4,ATTACK,SUCCESS. Solved by wait 20,18.0,10.5,66.0,13.5,,10.505287,66.0,9.961089,3.538914918899536
2,5,ATTACK,INPROGRESS,18.0,10.5,66.0,13.5,,10.505287,66.0,9.961089,3.538914918899536
2,6,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.505287,66.0,7.97259,5.527412414550781
2,7,RETREAT,"SUCCESS. Solved by move_to <10.499548,66.0,13.972588>",20.0,10.5,66.0,13.5,,10.505287,66.0,7.97259,5.527412414550781
2,8,ATTACK,INPROGRESS,20.0,10.5,66.0,13.5,,10.505287,66.0,7.97259,5.527412414550781
2,9,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,10.450356,66.0,9.088069,4.412210464477539
2,10,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,12.685021,,10.462807,66.0,9.771907,2.9133520126342773
2,11,ATTACK,INPROGRESS,20.0,10.5,66.0,12.685021,,10.462807,66.0,9.771907,2.9133520126342773
2,12,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,12.685021,,10.4774475,66.0,9.524526,3.160576105117798
2,13,ATTACK,INPROGRESS,20.0,10.5,66.0,12.685021,,10.4774475,66.0,9.524526,3.160576105117798
2,14,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,12.685021,,10.484896,66.0,8.939674,3.745377540588379
2,15,ATTACK,INPROGRESS,20.0,10.5,66.0,12.685021,,10.484896,66.0,8.939674,3.745377540588379
2,16,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,12.685021,,10.489801,66.0,8.689034,3.996000051498413
2,17,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,11.603043,,10.491755,66.0,9.370675,2.2323827743530273
2,18,ATTACK,INPROGRESS,20.0,10.5,66.0,11.603043,,10.491755,66.0,9.370675,2.2323827743530273
2,19,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,11.603043,,10.494862,66.0,9.124731,2.4783167839050293
2,20,RETREAT,"SUCCESS. Solved by move_to <10.507301,66.0,15.124718>",20.0,10.5,66.0,14.35278,,10.497547,66.0,10.493139,3.8596417903900146
2,21,ATTACK,INPROGRESS,20.0,10.5,66.0,14.35278,,10.497547,66.0,10.493139,3.8596417903900146
2,22,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,14.35278,,10.498269,66.0,9.90977,4.4430108070373535
2,23,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,13.5,,10.498757,66.0,10.588237,2.9117634296417236
2,24,ATTACK,INPROGRESS,20.0,10.5,66.0,13.5,,10.498757,66.0,10.588237,2.9117634296417236
2,25,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,13.5,,,,,
3,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
3,2,ATTACK,INPROGRESS,20.0,10.5,66.0,4.5,,,,,
3,3,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,4.5,,10.519287,66.0,13.9296875,9.429707527160645
3,4,ATTACK,INPROGRESS,20.0,10.5,66.0,4.5,,10.519287,66.0,13.9296875,9.429707527160645
3,5,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,4.5,,10.505371,66.0,11.532227,7.032228469848633
3,6,ATTACK,INPROGRESS,20.0,10.5,66.0,4.5,,10.505371,66.0,11.532227,7.032228469848633
3,7,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,4.5,,10.501465,66.0,9.134277,4.63427734375
3,8,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,6.4101186,,10.500732,66.0,8.106445,1.6963268518447876
3,9,ATTACK,INPROGRESS,20.0,10.5,66.0,6.4101186,,10.500732,66.0,8.106445,1.6963268518447876
3,10,ATTACK,SUCCESS. Solved by wait 20,16.0,10.5,66.0,5.4224143,,10.500562,66.0,8.352169,2.9297547340393066
3,11,ATTACK,INPROGRESS,16.0,10.5,66.0,5.4224143,,10.500562,66.0,8.352169,2.9297547340393066
3,12,ATTACK,SUCCESS. Solved by wait 20,18.0,10.5,66.0,5.4224143,,10.500179,66.0,8.940616,3.5182013511657715
3,13,ATTACK,INPROGRESS,19.0,10.5,66.0,5.4224143,,10.500179,66.0,8.601016,3.1786017417907715
3,14,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,5.4224143,,10.500301,66.0,9.188243,3.7658286094665527
3,15,ATTACK,INPROGRESS,20.0,10.5,66.0,5.4224143,,10.500301,66.0,9.188243,3.7658286094665527
3,16,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,5.4224143,,10.500208,66.0,9.437445,4.015030384063721
3,17,ATTACK,INPROGRESS,20.0,10.5,66.0,5.4224143,,10.500208,66.0,9.437445,4.015030384063721
3,18,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,5.4224143,,10.500159,66.0,10.023157,4.600742816925049
3,19,ATTACK,INPROGRESS,20.0,10.5,66.0,5.4224143,,10.500159,66.0,10.023157,4.600742816925049
3,20,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,5.4224143,,10.500096,66.0,10.275337,4.8529229164123535
3,21,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,7.332533,,10.500096,66.0,9.249702,1.9171695709228516
3,22,ATTACK,INPROGRESS,20.0,10.5,66.0,7.332533,,10.500096,66.0,9.249702,1.9171695709228516
3,23,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,7.332533,,10.500003,66.0,9.496422,2.163888931274414
3,24,APPROACH,SUCCESS. Solved by move_to mob1,20.0,10.5,66.0,7.332533,,10.500003,66.0,9.496422,2.163888931274414
3,25,ATTACK,INPROGRESS,20.0,10.5,66.0,7.332533,,10.500003,66.0,9.496422,2.163888931274414
3,26,ATTACK,SUCCESS. Solved by wait 20,20.0,10.5,66.0,7.332533,,,,,
4,1,equip,SUCCESS. Solved by select iron_sword,20.0,10.5,66.0,4.5,,,,,
